date,price
2019-06-05,585000
2019-06-05,1570000
2019-06-05,540000
2019-06-05,425000
2019-06-06,470000
2019-06-06,535500
2019-06-06,470000
2019-06-06,350000
2019-06-06,720000
2019-06-06,445000
2019-06-06,650000
2019-06-06,535000
2019-06-06,850000
2019-06-06,558000
2019-06-06,350000
2019-06-06,560000
2019-06-06,900000
2019-06-06,430000
2019-06-06,630000
2019-06-07,1360000
2019-06-07,328900
2019-06-07,580000
2019-06-07,2400000
2019-06-07,410000
2019-06-07,887500
2019-06-07,610000
2019-06-07,612500
2019-06-07,605000
2019-06-07,825000
2019-06-07,565000
2019-06-07,1700000
2019-06-07,1300000
2019-06-07,755000
2019-06-08,640000
2019-06-08,900000
2019-06-08,755000
2019-06-08,673500
2019-06-08,986000
2019-06-10,318500
2019-06-10,209979
2019-06-11,605000
2019-06-11,815000
2019-06-11,570000
2019-06-11,1600000
2019-06-11,480000
2019-06-11,1145000
2019-06-11,777500
2019-06-11,545000
2019-06-11,700000
2019-06-11,560000
2019-06-11,575000
2019-06-11,500000
2019-06-11,1100000
2019-06-11,530000
2019-06-11,1000000
2019-06-11,750000
2019-06-12,470000
2019-06-12,1435000
2019-06-12,379900
2019-06-12,1075000
2019-06-12,1100000
2019-06-12,848000
2019-06-12,700000
2019-06-12,750000
2019-06-12,575000
2019-06-12,640000
2019-06-13,4500000
2019-06-13,830000
2019-06-13,730000
2019-06-13,770000
2019-06-13,800000
2019-06-13,762600
2019-06-13,1530000
2019-06-13,555000
2019-06-13,964000
2019-06-13,65000
2019-06-14,590000
2019-06-14,840000
2019-06-14,1000000
2019-06-14,665000
2019-06-14,755000
2019-06-14,825000
2019-06-14,1400000
2019-06-14,785000
2019-06-14,535000
2019-06-14,975000
2019-06-14,850000
2019-06-14,720000
2019-06-14,1150000
2019-06-14,292500
2019-06-14,405000
2019-06-15,651500
2019-06-15,1195000
2019-06-15,980000
2019-06-15,1430000
2019-06-15,640000
2019-06-15,645000
2019-06-17,850000
2019-06-17,720000
2019-06-17,650000
2019-06-17,520000
2019-06-17,350000
2019-06-17,1050000
2019-06-17,171166
2019-06-17,665000
2019-06-17,760000
2019-06-18,790000
2019-06-18,220000
2019-06-18,470000
2019-06-18,535000
2019-06-18,745000
2019-06-18,900000
2019-06-18,882000
2019-06-18,710000
2019-06-18,533000
2019-06-18,800000
2019-06-18,649000
2019-06-18,765000
2019-06-18,705000
2019-06-18,1950000
2019-06-18,765000
2019-06-19,525000
2019-06-19,672000
2019-06-19,820000
2019-06-19,740000
2019-06-19,730000
2019-06-19,675000
2019-06-19,760000
2019-06-19,740000
2019-06-19,880000
2019-06-19,700000
2019-06-19,960000
2019-06-19,560000
2019-06-19,462000
2019-06-19,740000
2019-06-19,510000
2019-06-20,1370000
2019-06-20,980000
2019-06-20,295000
2019-06-20,735000
2019-06-20,535000
2019-06-20,895000
2019-06-20,134000
2019-06-20,465000
2019-06-20,710000
2019-06-21,1800000
2019-06-21,1475000
2019-06-21,705000
2019-06-21,595000
2019-06-21,505000
2019-06-21,580000
2019-06-21,680000
2019-06-21,1720000
2019-06-21,1151000
2019-06-21,785000
2019-06-21,455000
2019-06-21,845000
2019-06-21,700000
2019-06-21,650000
2019-06-21,400000
2019-06-21,617500
2019-06-21,460000
2019-06-22,665000
2019-06-22,837000
2019-06-22,440000
2019-06-22,915000
2019-06-22,770000
2019-06-22,805000
2019-06-22,780000
2019-06-24,560000
2019-06-24,585000
2019-06-24,535000
2019-06-24,665000
2019-06-24,2000000
2019-06-24,655000
2019-06-24,1000000
2019-06-24,360000
2019-06-25,1000000
2019-06-25,625000
2019-06-25,1185000
2019-06-25,815000
2019-06-25,950000
2019-06-25,578000
2019-06-25,485000
2019-06-25,855000
2019-06-25,645000
2019-06-25,415000
2019-06-25,637500
2019-06-25,1150000
2019-06-26,830000
2019-06-26,1290000
2019-06-26,539900
2019-06-26,615000
2019-06-26,810000
2019-06-26,780000
2019-06-26,460000
2019-06-26,235000
2019-06-26,760000
2019-06-26,550000
2019-06-26,999950
2019-06-26,590000
2019-06-26,2360000
2019-06-26,930000
2019-06-26,530500
2019-06-26,1000000
2019-06-26,635000
2019-06-27,714000
2019-06-27,840000
2019-06-27,251000
2019-06-27,296000
2019-06-27,1200000
2019-06-27,950000
2019-06-27,660000
2019-06-27,640000
2019-06-27,599000
2019-06-27,828000
2019-06-27,1020000
2019-06-27,850750
2019-06-27,620000
2019-06-27,635500
2019-06-28,500000
2019-06-28,187500
2019-06-28,589950
2019-06-28,550000
2019-06-28,602200
2019-06-28,600000
2019-06-28,750000
2019-06-28,715000
2019-06-28,405000
2019-06-28,800000
2019-06-28,1100000
2019-06-28,670000
2019-06-28,751000
2019-06-28,800000
2019-06-28,950000
2019-06-29,743600
2019-06-29,1205000
2019-06-29,695000
2019-06-29,1000000
2019-06-29,855000
2019-06-29,530000
2019-06-29,785000
2019-06-29,410000
2019-06-30,605000
2019-06-30,540000
2019-07-01,684000
2019-07-01,731000
2019-07-01,735000
2019-07-01,875000
2019-07-01,585000
2019-07-01,590000
2019-07-01,585000
2019-07-01,860000
2019-07-01,539000
2019-07-01,610000
2019-07-01,540500
2019-07-01,503000
2019-07-01,787500
2019-07-01,539000
2019-07-01,601000
2019-07-01,550000
2019-07-01,374000
2019-07-01,655000
2019-07-01,165000
2019-07-01,415000
2019-07-01,390000
2019-07-01,881000
2019-07-01,554000
2019-07-01,470000
2019-07-01,435000
2019-07-01,615500
2019-07-01,590000
2019-07-01,880000
2019-07-01,650000
2019-07-01,615000
2019-07-01,805000
2019-07-01,550000
2019-07-01,915000
2019-07-01,2100000
2019-07-01,515000
2019-07-01,624000
2019-07-01,735000
2019-07-01,602250
2019-07-01,660000
2019-07-01,455000
2019-07-01,905000
2019-07-01,465000
2019-07-01,275000
2019-07-01,645000
2019-07-01,688000
2019-07-01,650000
2019-07-01,165000
2019-07-01,580000
2019-07-01,451818
2019-07-01,465000
2019-07-02,867500
2019-07-02,505000
2019-07-02,1165000
2019-07-02,550000
2019-07-02,638000
2019-07-02,765000
2019-07-02,840000
2019-07-02,541000
2019-07-02,295000
2019-07-02,700000
2019-07-02,551500
2019-07-02,443151
2019-07-03,650000
2019-07-03,675000
2019-07-03,660000
2019-07-03,1180000
2019-07-03,598000
2019-07-03,779000
2019-07-03,542000
2019-07-03,441000
2019-07-03,587000
2019-07-03,620000
2019-07-03,1400000
2019-07-03,625000
2019-07-03,545000
2019-07-03,554900
2019-07-03,482500
2019-07-03,1060000
2019-07-03,815000
2019-07-03,635000
2019-07-03,432000
2019-07-03,665000
2019-07-03,540000
2019-07-03,727000
2019-07-03,688000
2019-07-03,560000
2019-07-03,850000
2019-07-03,512000
2019-07-03,835000
2019-07-03,830000
2019-07-03,750500
2019-07-04,868200
2019-07-04,710000
2019-07-04,665000
2019-07-04,675000
2019-07-04,555000
2019-07-04,400000
2019-07-04,585000
2019-07-04,500000
2019-07-04,572500
2019-07-04,622000
2019-07-04,825000
2019-07-04,777000
2019-07-04,545000
2019-07-04,820000
2019-07-04,585000
2019-07-05,557000
2019-07-05,1100000
2019-07-05,850000
2019-07-05,600000
2019-07-05,751000
2019-07-05,345000
2019-07-05,620000
2019-07-05,460000
2019-07-05,620500
2019-07-05,1170000
2019-07-05,772000
2019-07-05,837000
2019-07-05,885000
2019-07-06,800000
2019-07-06,810000
2019-07-06,1085000
2019-07-06,645000
2019-07-06,588750
2019-07-06,310000
2019-07-06,1340000
2019-07-06,855000
2019-07-07,835000
2019-07-08,530000
2019-07-08,458700
2019-07-08,610000
2019-07-08,600000
2019-07-08,480000
2019-07-08,600000
2019-07-08,1088000
2019-07-08,550000
2019-07-08,505000
2019-07-08,765000
2019-07-08,572000
2019-07-08,1190000
2019-07-08,860000
2019-07-08,430000
2019-07-08,473000
2019-07-08,623000
2019-07-08,742000
2019-07-09,580000
2019-07-09,780000
2019-07-09,605000
2019-07-09,645000
2019-07-09,1000000
2019-07-09,860000
2019-07-09,560250
2019-07-09,595000
2019-07-09,670000
2019-07-10,680000
2019-07-10,650000
2019-07-10,837500
2019-07-10,550000
2019-07-10,350000
2019-07-10,1550000
2019-07-10,620000
2019-07-10,460000
2019-07-10,810000
2019-07-10,640000
2019-07-10,5500000
2019-07-10,450000
2019-07-10,1175000
2019-07-10,611000
2019-07-10,575000
2019-07-10,740000
2019-07-10,735000
2019-07-10,825000
2019-07-10,645000
2019-07-11,500000
2019-07-11,649000
2019-07-11,920000
2019-07-11,450000
2019-07-11,790000
2019-07-11,504000
2019-07-11,370000
2019-07-11,585000
2019-07-12,730000
2019-07-12,676000
2019-07-12,571000
2019-07-12,1930000
2019-07-12,705000
2019-07-12,800000
2019-07-12,1020000
2019-07-12,685000
2019-07-12,617000
2019-07-12,945000
2019-07-12,877000
2019-07-12,560000
2019-07-12,389900
2019-07-12,804000
2019-07-12,1500000
2019-07-13,582500
2019-07-13,530500
2019-07-13,608000
2019-07-13,650000
2019-07-13,1201500
2019-07-13,776000
2019-07-13,1462000
2019-07-13,610000
2019-07-13,580000
2019-07-13,819200
2019-07-15,575000
2019-07-15,580000
2019-07-15,567000
2019-07-15,688000
2019-07-15,751000
2019-07-15,680000
2019-07-15,815000
2019-07-15,285000
2019-07-15,662000
2019-07-15,800000
2019-07-15,920000
2019-07-15,600000
2019-07-15,425000
2019-07-16,655000
2019-07-16,615000
2019-07-16,810000
2019-07-16,870000
2019-07-16,765000
2019-07-16,1050000
2019-07-16,578000
2019-07-16,720000
2019-07-16,675000
2019-07-16,575000
2019-07-16,1385000
2019-07-16,870000
2019-07-17,600000
2019-07-17,829000
2019-07-17,705000
2019-07-17,530000
2019-07-17,700000
2019-07-17,2045100
2019-07-17,670000
2019-07-17,585000
2019-07-17,1250000
2019-07-17,1540000
2019-07-17,610000
2019-07-17,560000
2019-07-17,575000
2019-07-17,536000
2019-07-17,540000
2019-07-18,750000
2019-07-18,560000
2019-07-18,765000
2019-07-18,702500
2019-07-18,1200000
2019-07-18,436000
2019-07-18,540000
2019-07-18,550000
2019-07-18,881000
2019-07-18,585000
2019-07-18,595000
2019-07-18,885000
2019-07-18,520000
2019-07-18,740000
2019-07-18,480000
2019-07-19,685000
2019-07-19,750000
2019-07-19,797000
2019-07-19,675000
2019-07-19,630000
2019-07-19,1150000
2019-07-19,560000
2019-07-19,811000
2019-07-19,2300000
2019-07-19,600000
2019-07-19,765000
2019-07-19,575000
2019-07-19,1500000
2019-07-19,595000
2019-07-19,557000
2019-07-19,511000
2019-07-19,1300000
2019-07-19,710000
2019-07-19,495000
2019-07-19,625000
2019-07-20,990000
2019-07-20,768000
2019-07-20,635000
2019-07-20,713000
2019-07-20,860000
2019-07-20,680000
2019-07-20,885000
2019-07-20,708000
2019-07-20,540000
2019-07-22,647000
2019-07-22,800000
2019-07-22,655000
2019-07-22,1120000
2019-07-22,682500
2019-07-22,560000
2019-07-22,890000
2019-07-22,660000
2019-07-22,975000
2019-07-22,687000
2019-07-23,700000
2019-07-23,815000
2019-07-23,1400000
2019-07-23,588000
2019-07-23,425000
2019-07-23,910000
2019-07-23,655000
2019-07-23,524000
2019-07-23,763000
2019-07-23,720000
2019-07-23,435000
2019-07-23,700000
2019-07-23,705000
2019-07-23,611000
2019-07-24,520000
2019-07-24,940000
2019-07-24,820000
2019-07-24,257500
2019-07-24,720000
2019-07-24,180000
2019-07-24,911000
2019-07-24,575000
2019-07-24,560000
2019-07-24,440000
2019-07-24,510000
2019-07-24,1125000
2019-07-24,561500
2019-07-24,622000
2019-07-24,257500
2019-07-24,539900
2019-07-25,580000
2019-07-25,790000
2019-07-25,560000
2019-07-25,550000
2019-07-25,705000
2019-07-25,792000
2019-07-25,731000
2019-07-25,1130000
2019-07-25,421000
2019-07-25,600000
2019-07-25,635000
2019-07-25,550000
2019-07-25,750000
2019-07-25,940000
2019-07-25,850000
2019-07-25,710000
2019-07-25,640000
2019-07-25,690000
2019-07-26,725000
2019-07-26,870000
2019-07-26,958000
2019-07-26,1200000
2019-07-26,657500
2019-07-26,635000
2019-07-26,510000
2019-07-26,518000
2019-07-26,770000
2019-07-26,622000
2019-07-26,470000
2019-07-26,610000
2019-07-26,510750
2019-07-26,550000
2019-07-26,655000
2019-07-26,510000
2019-07-27,715000
2019-07-27,1110000
2019-07-27,1325000
2019-07-27,635000
2019-07-27,715000
2019-07-27,1450000
2019-07-27,1512000
2019-07-27,865000
2019-07-27,877000
2019-07-27,647500
2019-07-27,610000
2019-07-29,380000
2019-07-29,540000
2019-07-29,645000
2019-07-29,590000
2019-07-29,580000
2019-07-29,475000
2019-07-29,620000
2019-07-29,550000
2019-07-29,450000
2019-07-29,899000
2019-07-29,905000
2019-07-29,965000
2019-07-29,732500
2019-07-30,645000
2019-07-30,888000
2019-07-30,680000
2019-07-30,1000000
2019-07-30,729000
2019-07-30,947000
2019-07-30,770000
2019-07-30,670000
2019-07-30,620000
2019-07-30,840000
2019-07-30,670000
2019-07-30,625000
2019-07-30,1275000
2019-07-30,1035000
2019-07-30,569000
2019-07-30,876000
2019-07-30,530000
2019-07-30,530000
2019-07-30,2111000
2019-07-30,530000
2019-07-31,805000
2019-07-31,625000
2019-07-31,430000
2019-07-31,707500
2019-07-31,926000
2019-07-31,490000
2019-07-31,723000
2019-07-31,510000
2019-07-31,750000
2019-07-31,780000
2019-07-31,760000
2019-07-31,820000
2019-07-31,730000
2019-07-31,1210000
2019-07-31,573000
2019-07-31,456000
2019-07-31,595000
2019-08-01,770000
2019-08-01,350000
2019-08-01,750000
2019-08-01,550000
2019-08-01,640000
2019-08-01,910000
2019-08-01,610000
2019-08-01,580000
2019-08-01,675000
2019-08-01,740000
2019-08-01,447500
2019-08-01,510000
2019-08-01,640000
2019-08-01,635000
2019-08-02,400000
2019-08-02,500229
2019-08-02,750000
2019-08-02,750000
2019-08-02,762000
2019-08-02,1900000
2019-08-02,539000
2019-08-02,710000
2019-08-02,646000
2019-08-02,627500
2019-08-02,536000
2019-08-02,700000
2019-08-02,737000
2019-08-02,70021
2019-08-02,1130000
2019-08-02,445000
2019-08-02,540000
2019-08-02,837500
2019-08-03,1155000
2019-08-03,500000
2019-08-03,517000
2019-08-03,565
2019-08-03,723000
2019-08-03,600000
2019-08-03,920000
2019-08-03,500000
2019-08-05,547500
2019-08-05,662500
2019-08-05,666000
2019-08-05,320000
2019-08-05,560000
2019-08-05,750000
2019-08-05,532000
2019-08-05,900000
2019-08-05,748000
2019-08-05,1030000
2019-08-05,590000
2019-08-06,356000
2019-08-06,680000
2019-08-06,725000
2019-08-06,695000
2019-08-06,490000
2019-08-06,865000
2019-08-06,531000
2019-08-06,860000
2019-08-06,816000
2019-08-06,665000
2019-08-06,741500
2019-08-06,725000
2019-08-06,687500
2019-08-06,555000
2019-08-06,740000
2019-08-07,550000
2019-08-07,620000
2019-08-07,880000
2019-08-07,670000
2019-08-07,700000
2019-08-07,570000
2019-08-07,965000
2019-08-07,590000
2019-08-07,525000
2019-08-07,660000
2019-08-07,460000
2019-08-07,570000
2019-08-07,540000
2019-08-08,393325
2019-08-08,630000
2019-08-08,705000
2019-08-08,1800000
2019-08-08,550000
2019-08-08,945000
2019-08-08,1470000
2019-08-08,600000
2019-08-08,530000
2019-08-08,1072000
2019-08-08,800000
2019-08-08,822000
2019-08-08,745000
2019-08-08,760000
2019-08-08,800000
2019-08-08,695000
2019-08-08,590000
2019-08-08,925000
2019-08-08,458500
2019-08-08,1025000
2019-08-08,451000
2019-08-09,450000
2019-08-09,855000
2019-08-09,723000
2019-08-09,795000
2019-08-09,620000
2019-08-09,750000
2019-08-09,750000
2019-08-09,585000
2019-08-09,835000
2019-08-09,610000
2019-08-09,510000
2019-08-09,455000
2019-08-09,479000
2019-08-09,600000
2019-08-09,685000
2019-08-09,615600
2019-08-09,900000
2019-08-10,1120000
2019-08-10,731000
2019-08-10,1355000
2019-08-10,885000
2019-08-10,560000
2019-08-10,1350000
2019-08-10,610000
2019-08-10,650000
2019-08-10,900000
2019-08-10,842000
2019-08-10,555000
2019-08-10,620000
2019-08-10,1245000
2019-08-10,860000
2019-08-10,885000
2019-08-10,840000
2019-08-10,577500
2019-08-10,845000
2019-08-10,841000
2019-08-12,600000
2019-08-12,569651
2019-08-12,650000
2019-08-12,670000
2019-08-12,872500
2019-08-12,595000
2019-08-12,1040000
2019-08-12,640000
2019-08-12,1200000
2019-08-12,1475000
2019-08-13,530000
2019-08-13,662500
2019-08-13,590000
2019-08-13,537000
2019-08-13,820000
2019-08-13,775000
2019-08-13,995000
2019-08-13,592000
2019-08-13,1065000
2019-08-13,1015000
2019-08-13,875000
2019-08-14,765000
2019-08-14,463000
2019-08-14,1010000
2019-08-14,616500
2019-08-14,458000
2019-08-14,590000
2019-08-14,539000
2019-08-14,1150000
2019-08-14,510000
2019-08-15,828000
2019-08-15,977000
2019-08-15,650000
2019-08-15,1030000
2019-08-15,515000
2019-08-15,520000
2019-08-15,535000
2019-08-15,970000
2019-08-15,600000
2019-08-15,460000
2019-08-15,752500
2019-08-15,675000
2019-08-15,480000
2019-08-16,525000
2019-08-16,696000
2019-08-16,640000
2019-08-16,535000
2019-08-16,608000
2019-08-16,1020000
2019-08-16,565000
2019-08-16,740000
2019-08-16,530000
2019-08-16,643000
2019-08-16,781000
2019-08-16,1150000
2019-08-16,710000
2019-08-16,856000
2019-08-16,850000
2019-08-16,845000
2019-08-17,604000
2019-08-17,618000
2019-08-17,695000
2019-08-17,778000
2019-08-17,540000
2019-08-17,832000
2019-08-17,605000
2019-08-17,688000
2019-08-19,740108
2019-08-19,900000
2019-08-19,755000
2019-08-19,603000
2019-08-19,690000
2019-08-19,610000
2019-08-19,750000
2019-08-19,890000
2019-08-19,550000
2019-08-19,700000
2019-08-20,575000
2019-08-20,600000
2019-08-20,585000
2019-08-20,1350000
2019-08-20,535000
2019-08-20,615000
2019-08-20,870000
2019-08-20,665000
2019-08-20,730000
2019-08-20,656000
2019-08-20,685000
2019-08-20,690000
2019-08-21,655000
2019-08-21,805000
2019-08-21,425000
2019-08-21,730000
2019-08-21,690000
2019-08-21,580000
2019-08-21,858000
2019-08-21,710000
2019-08-21,600000
2019-08-21,700000
2019-08-21,700500
2019-08-21,820000
2019-08-21,643000
2019-08-21,863000
2019-08-22,730000
2019-08-22,1010000
2019-08-22,1395000
2019-08-22,615000
2019-08-22,675000
2019-08-22,450000
2019-08-22,740000
2019-08-22,655000
2019-08-22,630000
2019-08-22,675000
2019-08-22,865000
2019-08-22,417500
2019-08-22,860000
2019-08-22,600000
2019-08-22,900000
2019-08-22,635000
2019-08-22,520000
2019-08-22,700000
2019-08-22,607000
2019-08-22,757000
2019-08-22,495000
2019-08-22,469521
2019-08-22,1062000
2019-08-22,677000
2019-08-23,1130000
2019-08-23,675000
2019-08-23,605000
2019-08-23,237500
2019-08-23,820000
2019-08-23,555000
2019-08-23,1075000
2019-08-23,500000
2019-08-23,728000
2019-08-23,420000
2019-08-23,552500
2019-08-23,48750
2019-08-23,990000
2019-08-23,1055000
2019-08-23,752500
2019-08-23,915000
2019-08-23,870000
2019-08-24,835500
2019-08-24,1160000
2019-08-24,1030000
2019-08-24,690000
2019-08-24,675000
2019-08-24,823000
2019-08-24,1350000
2019-08-24,1700000
2019-08-24,914000
2019-08-24,930000
2019-08-24,1550000
2019-08-24,1085000
2019-08-24,675000
2019-08-24,790000
2019-08-24,850000
2019-08-25,690000
2019-08-25,404000
2019-08-25,830000
2019-08-26,642000
2019-08-26,820000
2019-08-26,1115000
2019-08-26,449000
2019-08-26,725000
2019-08-26,730000
2019-08-26,775000
2019-08-26,570000
2019-08-26,680000
2019-08-26,405000
2019-08-26,1200000
2019-08-27,300000
2019-08-27,635000
2019-08-27,1640000
2019-08-27,420000
2019-08-27,385000
2019-08-27,539000
2019-08-27,860000
2019-08-27,480000
2019-08-27,660000
2019-08-27,535000
2019-08-27,792000
2019-08-27,475000
2019-08-27,810000
2019-08-28,525000
2019-08-28,415000
2019-08-28,973000
2019-08-28,765000
2019-08-28,807000
2019-08-28,541000
2019-08-28,357825
2019-08-28,630000
2019-08-28,785000
2019-08-28,699000
2019-08-28,450000
2019-08-29,575000
2019-08-29,725000
2019-08-29,530000
2019-08-29,890000
2019-08-29,438000
2019-08-29,692500
2019-08-29,625000
2019-08-29,410000
2019-08-30,562000
2019-08-30,580000
2019-08-30,825000
2019-08-30,665000
2019-08-30,360000
2019-08-30,770000
2019-08-30,510000
2019-08-30,582000
2019-08-30,680000
2019-08-30,395000
2019-08-30,725000
2019-08-30,602000
2019-08-30,685000
2019-08-30,610000
2019-08-30,420000
2019-08-30,510000
2019-08-30,780000
2019-08-30,770000
2019-08-30,530000
2019-08-30,1430000
2019-08-30,410000
2019-08-30,550000
2019-08-31,1000000
2019-08-31,507500
2019-08-31,715000
2019-08-31,1120000
2019-08-31,1125000
2019-08-31,2250000
2019-08-31,755000
2019-08-31,1019000
2019-08-31,1055000
2019-08-31,860000
2019-09-02,550000
2019-09-02,678000
2019-09-02,650000
2019-09-02,617000
2019-09-02,910000
2019-09-02,760000
2019-09-02,812000
2019-09-02,655000
2019-09-02,650000
2019-09-02,585000
2019-09-02,731000
2019-09-03,795000
2019-09-03,465000
2019-09-03,480000
2019-09-03,530000
2019-09-03,3310000
2019-09-03,665000
2019-09-03,1020000
2019-09-03,650000
2019-09-03,1100000
2019-09-03,575000
2019-09-03,815000
2019-09-03,675000
2019-09-03,823000
2019-09-03,535000
2019-09-03,1300000
2019-09-03,660000
2019-09-04,612000
2019-09-04,477000
2019-09-04,765000
2019-09-04,1270000
2019-09-04,3060000
2019-09-04,440000
2019-09-04,778000
2019-09-04,720000
2019-09-04,735000
2019-09-04,870000
2019-09-04,710000
2019-09-04,610000
2019-09-04,485000
2019-09-04,640000
2019-09-05,910000
2019-09-05,635000
2019-09-05,580000
2019-09-05,539000
2019-09-05,740000
2019-09-05,550000
2019-09-05,374000
2019-09-05,620000
2019-09-05,860000
2019-09-05,600000
2019-09-05,670000
2019-09-05,940000
2019-09-05,430000
2019-09-06,426000
2019-09-06,610000
2019-09-06,540000
2019-09-06,520000
2019-09-06,830000
2019-09-06,825000
2019-09-06,740000
2019-09-06,1040000
2019-09-06,616000
2019-09-06,610000
2019-09-06,810000
2019-09-06,969000
2019-09-06,930000
2019-09-06,630000
2019-09-06,750000
2019-09-06,580000
2019-09-07,780000
2019-09-07,584500
2019-09-07,816000
2019-09-07,1400000
2019-09-07,490000
2019-09-07,750000
2019-09-07,480000
2019-09-07,1271000
2019-09-07,645000
2019-09-07,520000
2019-09-07,745500
2019-09-07,960000
2019-09-07,1818000
2019-09-07,1196000
2019-09-07,1125000
2019-09-07,670000
2019-09-09,540000
2019-09-09,700000
2019-09-09,820000
2019-09-09,567000
2019-09-09,498000
2019-09-09,495000
2019-09-09,521000
2019-09-09,627500
2019-09-09,575000
2019-09-09,670000
2019-09-09,620000
2019-09-10,533000
2019-09-10,637000
2019-09-10,640000
2019-09-10,417000
2019-09-10,485000
2019-09-10,750000
2019-09-10,705000
2019-09-10,590000
2019-09-10,800000
2019-09-10,745000
2019-09-10,700000
2019-09-10,695000
2019-09-11,540000
2019-09-11,850000
2019-09-11,760000
2019-09-11,815000
2019-09-11,685000
2019-09-11,575000
2019-09-11,550000
2019-09-11,635000
2019-09-11,583800
2019-09-11,560000
2019-09-11,700000
2019-09-11,615000
2019-09-11,830000
2019-09-11,605000
2019-09-11,735000
2019-09-12,685000
2019-09-12,1125000
2019-09-12,710000
2019-09-12,520000
2019-09-12,799000
2019-09-12,925000
2019-09-12,390000
2019-09-12,725000
2019-09-12,1765000
2019-09-12,860000
2019-09-12,490000
2019-09-12,800000
2019-09-12,330000
2019-09-12,880000
2019-09-12,630000
2019-09-12,585000
2019-09-13,684000
2019-09-13,730000
2019-09-13,646000
2019-09-13,352000
2019-09-13,1860000
2019-09-13,953047
2019-09-13,35000
2019-09-13,600000
2019-09-13,748850
2019-09-13,261000
2019-09-13,870000
2019-09-13,587225
2019-09-13,677500
2019-09-14,1112500
2019-09-14,1802000
2019-09-14,910000
2019-09-14,835000
2019-09-14,955000
2019-09-14,994000
2019-09-14,585000
2019-09-14,700000
2019-09-14,705000
2019-09-14,1015000
2019-09-14,1280000
2019-09-14,816000
2019-09-14,685000
2019-09-14,605000
2019-09-14,980000
2019-09-14,2450000
2019-09-14,640000
2019-09-14,712500
2019-09-14,1575000
2019-09-14,893000
2019-09-14,1565000
2019-09-14,610000
2019-09-14,1500000
2019-09-14,620000
2019-09-14,1015000
2019-09-14,735000
2019-09-15,840000
2019-09-16,590000
2019-09-16,643000
2019-09-16,720000
2019-09-16,603000
2019-09-16,1575000
2019-09-16,1200000
2019-09-16,635000
2019-09-17,449820
2019-09-17,790000
2019-09-17,925000
2019-09-17,635000
2019-09-17,645000
2019-09-17,650000
2019-09-17,540000
2019-09-17,895000
2019-09-17,1823000
2019-09-17,1310000
2019-09-17,535000
2019-09-17,685000
2019-09-17,830000
2019-09-17,460000
2019-09-17,425000
2019-09-17,665000
2019-09-17,432500
2019-09-18,590000
2019-09-18,660000
2019-09-18,969000
2019-09-18,500000
2019-09-18,575000
2019-09-18,1230000
2019-09-18,759000
2019-09-18,811100
2019-09-18,725000
2019-09-18,772000
2019-09-18,561500
2019-09-18,275000
2019-09-18,588000
2019-09-18,525000
2019-09-18,620000
2019-09-18,530000
2019-09-18,635000
2019-09-18,805000
2019-09-18,687000
2019-09-18,560000
2019-09-18,480000
2019-09-18,500000
2019-09-18,1030000
2019-09-19,672000
2019-09-19,1145000
2019-09-19,775000
2019-09-19,560000
2019-09-19,542000
2019-09-19,700000
2019-09-19,470000
2019-09-19,835000
2019-09-19,700000
2019-09-19,675000
2019-09-19,588000
2019-09-19,772500
2019-09-19,690000
2019-09-20,700000
2019-09-20,1385000
2019-09-20,644000
2019-09-20,590000
2019-09-20,625000
2019-09-20,952000
2019-09-20,910000
2019-09-20,555000
2019-09-20,470000
2019-09-20,740000
2019-09-20,537000
2019-09-20,671000
2019-09-20,840000
2019-09-20,560000
2019-09-20,460000
2019-09-20,900000
2019-09-20,335000
2019-09-20,615475
2019-09-20,726500
2019-09-20,675000
2019-09-20,1090000
2019-09-21,895000
2019-09-21,810000
2019-09-21,1338000
2019-09-21,1905000
2019-09-21,762000
2019-09-21,1690000
2019-09-21,460000
2019-09-21,925000
2019-09-21,750000
2019-09-21,862500
2019-09-21,1492000
2019-09-21,841500
2019-09-21,955000
2019-09-21,730000
2019-09-21,437500
2019-09-22,680000
2019-09-22,1000000
2019-09-23,865000
2019-09-23,800000
2019-09-23,650000
2019-09-23,998000
2019-09-23,1000000
2019-09-23,610000
2019-09-23,850000
2019-09-23,970000
2019-09-23,760000
2019-09-23,370000
2019-09-23,635000
2019-09-23,1375000
2019-09-23,1347500
2019-09-23,950000
2019-09-24,650000
2019-09-24,1850000
2019-09-24,847500
2019-09-24,625000
2019-09-24,589032
2019-09-24,17069
2019-09-24,867250
2019-09-24,500000
2019-09-24,684000
2019-09-24,900000
2019-09-24,507000
2019-09-24,715000
2019-09-24,808000
2019-09-24,670000
2019-09-25,567500
2019-09-25,655500
2019-09-25,825000
2019-09-25,910000
2019-09-25,410000
2019-09-25,875000
2019-09-25,510000
2019-09-25,200000
2019-09-25,822350
2019-09-26,987000
2019-09-26,605500
2019-09-26,600000
2019-09-26,1210000
2019-09-26,750000
2019-09-26,855000
2019-09-26,450000
2019-09-26,602000
2019-09-26,827500
2019-09-26,450000
2019-09-26,575000
2019-09-26,623000
2019-09-26,865000
2019-09-26,1415000
2019-09-26,690000
2019-09-26,625000
2019-09-26,750000
2019-09-26,1550000
2019-09-26,560000
2019-09-27,605000
2019-09-27,780000
2019-09-27,765000
2019-09-27,668000
2019-09-27,700000
